TITLE = "SU2 Simulation"
VARIABLES = "Iteration","TotalPressureLoss_1","KineticEnergyLoss_1","EntropyGen_1","EulerianWork_1","PressureRatio_1","FlowAngleIn_1","FlowAngleOut_1","AbsFlowAngleIn_1","AbsFlowAngleOut_1","MassFlowIn_1","MassFlowOut_1","MachIn_1","MachOut_1","TotalEfficiency_1","TotalStaticEfficiency_1","TotalPressureLoss_2","KineticEnergyLoss_2","EntropyGen_2","EulerianWork_2","PressureRatio_2","FlowAngleIn_2","FlowAngleOut_2","AbsFlowAngleIn_2","AbsFlowAngleOut_2","MassFlowIn_2","MassFlowOut_2","MachIn_2","MachOut_2","TotalEfficiency_2","TotalStaticEfficiency_2","TotalPressureLoss_3","KineticEnergyLoss_3","EntropyGen_3","EulerianWork_3","PressureRatio_3","FlowAngleIn_3","FlowAngleOut_3","AbsFlowAngleIn_3","AbsFlowAngleOut_3","MassFlowIn_3","MassFlowOut_3","MachIn_3","MachOut_3","TotalEfficiency_3","TotalStaticEfficiency_3","TotalPressureLoss_4","KineticEnergyLoss_4","EntropyGen_4","EulerianWork_4","PressureRatio_4","FlowAngleIn_4","FlowAngleOut_4","AbsFlowAngleIn_4","AbsFlowAngleOut_4","MassFlowIn_4","MassFlowOut_4","MachIn_4","MachOut_4","TotalEfficiency_4","TotalStaticEfficiency_4","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
         374, 0.5151893345, 0.0278234906, 0.0000393396, -514.6124148069, 1.0056623303, 46.8680183765, 34.3144966927, 0.0000032166, -20.6324551966, 56.5387605831, 57.1243872102, 0.1985544329, 0.1655549636, 0.0000000000, 0.0000000000, 0.0248028632, 0.0555225232, 0.0000576579, -38.2273211051, 0.9996549888, -20.6321326931, -12.6744247874, -20.6321326931, -12.6744247874, 57.1176945927, 57.0381600514, 0.1460857582, 0.1398438875, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000969975, 0.0000000000, 1.0046783611, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5387605831, 57.0381600514, 0.0000000000, 0.0000000000, 1.2548968575, -0.8164048360, 0.0000000000, 0.0000000000, 0.0000969975, 0.0000000000, 1.0046783611, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5387605831, 57.0381600514, 0.0000000000, 0.0000000000, 1.2548968575, -0.8164048360, -4.96324152e+00, -1.97723098e+00, -1.06645351e+00, 4.78678472e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.3949123333
         375, 0.5149770486, 0.0277072636, 0.0000391467, -516.0036525090, 1.0056818681, 46.8710636627, 34.3194481789, 0.0000037099, -20.6452131001, 56.5328327175, 57.1050053570, 0.1985444886, 0.1655046200, 0.0000000000, 0.0000000000, 0.0240290119, 0.0546262097, 0.0000567883, -38.0793300971, 0.9996653428, -20.6466564608, -12.9904310642, -20.6466564608, -12.9904310642, 57.0986781543, 57.0244964540, 0.1460477499, 0.1399857340, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000959350, 0.0000000000, 1.0047244272, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5328327175, 57.0244964540, 0.0000000000, 0.0000000000, 1.2506765431, -0.8181682350, 0.0000000000, 0.0000000000, 0.0000959350, 0.0000000000, 1.0047244272, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5328327175, 57.0244964540, 0.0000000000, 0.0000000000, 1.2506765431, -0.8181682350, -4.98601187e+00, -1.98871443e+00, -1.08170128e+00, 4.55298696e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.3987258667
         376, 0.5147642441, 0.0275973218, 0.0000389642, -517.3283292651, 1.0057004564, 46.8739543531, 34.3248502632, 0.0000037420, -20.6570470573, 56.5271979462, 57.0859562937, 0.1985350572, 0.1654562950, 0.0000000000, 0.0000000000, 0.0231445771, 0.0536360460, 0.0000558150, -37.9437282088, 0.9996772921, -20.6602880381, -13.3001328524, -20.6602880381, -13.3001328524, 57.0799880465, 57.0112558602, 0.1460098898, 0.1401295853, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000947792, 0.0000000000, 1.0047684949, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5271979462, 57.0112558602, 0.0000000000, 0.0000000000, 1.2462240723, -0.8198315382, 0.0000000000, 0.0000000000, 0.0000947792, 0.0000000000, 1.0047684949, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5271979462, 57.0112558602, 0.0000000000, 0.0000000000, 1.2462240723, -0.8198315382, -5.01003715e+00, -1.99955185e+00, -1.09757621e+00, 4.30557218e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4028919167
         377, 0.5145466048, 0.0274938864, 0.0000387923, -518.5908207620, 1.0057181434, 46.8766363452, 34.3306898918, 0.0000033351, -20.6679278119, 56.5219609567, 57.0672897249, 0.1985263157, 0.1654101038, 0.0000000000, 0.0000000000, 0.0221611548, 0.0525595956, 0.0000547458, -37.8161119760, 0.9996906766, -20.6729863805, -13.6030056590, -20.6729863805, -13.6030056590, 57.0616635342, 56.9983745221, 0.1459722362, 0.1402747293, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000935382, 0.0000000000, 1.0048106303, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5219609567, 56.9983745221, 0.0000000000, 0.0000000000, 1.2415727269, -0.8213953587, 0.0000000000, 0.0000000000, 0.0000935382, 0.0000000000, 1.0048106303, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5219609567, 56.9983745221, 0.0000000000, 0.0000000000, 1.2415727269, -0.8213953587, -5.03491242e+00, -2.00974246e+00, -1.11408018e+00, 4.04864598e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4071762667
         378, 0.5143184640, 0.0273971122, 0.0000386314, -519.7976277304, 1.0057350043, 46.8790543733, 34.3369501109, 0.0000025233, -20.6778291471, 56.5172288216, 57.0490585221, 0.1985184448, 0.1653661588, 0.0000000000, 0.0000000000, 0.0210923865, 0.0514048100, 0.0000535889, -37.6901320813, 0.9997053055, -20.6847136694, -13.8985673440, -20.6847136694, -13.8985673440, 57.0437470193, 56.9857909523, 0.1459348550, 0.1404204583, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000922203, 0.0000000000, 1.0048509547, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5172288216, 56.9857909523, 0.0000000000, 0.0000000000, 1.2367560614, -0.8228606354, 0.0000000000, 0.0000000000, 0.0000922203, 0.0000000000, 1.0048509547, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5172288216, 56.9857909523, 0.0000000000, 0.0000000000, 1.2367560614, -0.8228606354, -5.06014253e+00, -2.01930762e+00, -1.13121240e+00, 3.78724703e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4113542000
         379, 0.5140728298, 0.0273070847, 0.0000384815, -520.9573380295, 1.0057511409, 46.8811530906, 34.3436101869, 0.0000013518, -20.6867282183, 56.5131089037, 57.0313181946, 0.1985116250, 0.1653245686, 0.0000000000, 0.0000000000, 0.0199537925, 0.0501799342, 0.0000523528, -37.5575853566, 0.9997209603, -20.6954357847, -14.1863811705, -20.6954357847, -14.1863811705, 57.0262835969, 56.9734469724, 0.1458978185, 0.1405660775, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000908343, 0.0000000000, 1.0048896430, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5131089037, 56.9734469724, 0.0000000000, 0.0000000000, 1.2318074238, -0.8242287872, 0.0000000000, 0.0000000000, 0.0000908343, 0.0000000000, 1.0048896430, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5131089037, 56.9734469724, 0.0000000000, 0.0000000000, 1.2318074238, -0.8242287872, -5.08515368e+00, -2.02828974e+00, -1.14896990e+00, 3.52718209e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4150063667
         380, 0.5138014260, 0.0272238196, 0.0000383427, -522.0805687094, 1.0057666812, 46.8828781446, 34.3506457971, -0.0000001245, -20.6946058699, 56.5097067769, 57.0141262704, 0.1985060336, 0.1652854369, 0.0000000000, 0.0000000000, 0.0187626273, 0.0488934084, 0.0000510464, -37.4084789422, 0.9997373965, -20.7051226634, -14.4660591779, -20.7051226634, -14.4660591779, 57.0093206181, 56.9612887388, 0.1458612052, 0.1407109144, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000893892, 0.0000000000, 1.0049269230, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5097067769, 56.9612887388, 0.0000000000, 0.0000000000, 1.2267595357, -0.8255017097, 0.0000000000, 0.0000000000, 0.0000893892, 0.0000000000, 1.0049269230, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5097067769, 56.9612887388, 0.0000000000, 0.0000000000, 1.2267595357, -0.8255017097, -5.10932185e+00, -2.03675199e+00, -1.16734693e+00, 3.27471239e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4191896167
         381, 0.5134947529, 0.0271472622, 0.0000382150, -523.1798752097, 1.0057817778, 46.8841772229, 34.3580292674, -0.0000018431, -20.7014469052, 56.5071242007, 56.9975416499, 0.1985018413, 0.1652488606, 0.0000000000, 0.0000000000, 0.0175377120, 0.0475537697, 0.0000496790, -37.2311217575, 0.9997543469, -20.7137485685, -14.7372648553, -20.7137485685, -14.7372648553, 56.9929072317, 56.9492676844, 0.1458250989, 0.1408543270, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000878939, 0.0000000000, 1.0049630733, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5071242007, 56.9492676844, 0.0000000000, 0.0000000000, 1.2216441133, -0.8266817596, 0.0000000000, 0.0000000000, 0.0000878939, 0.0000000000, 1.0049630733, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5071242007, 56.9492676844, 0.0000000000, 0.0000000000, 1.2216441133, -0.8266817596, -5.13202255e+00, -2.04477755e+00, -1.18633464e+00, 3.03598559e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4233066833
         382, 0.5131421691, 0.0270772901, 0.0000380981, -524.2696277120, 1.0057966069, 46.8850010536, 34.3657298378, -0.0000037354, -20.7072403243, 56.5054571846, 56.9816239390, 0.1984992084, 0.1652149292, 0.0000000000, 0.0000000000, 0.0162992449, 0.0461695619, 0.0000482595, -37.0122498236, 0.9997715239, -20.7212922537, -14.9997140500, -20.7212922537, -14.9997140500, 56.9770939487, 56.9373413840, 0.1457895876, 0.1409957122, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000863576, 0.0000000000, 1.0049984203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5054571846, 56.9373413840, 0.0000000000, 0.0000000000, 1.2164915520, -0.8277717460, 0.0000000000, 0.0000000000, 0.0000863576, 0.0000000000, 1.0049984203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5054571846, 56.9373413840, 0.0000000000, 0.0000000000, 1.2164915520, -0.8277717460, -5.15269383e+00, -2.05246841e+00, -1.20592095e+00, 2.81633216e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4275366833
         383, 0.5127319948, 0.0270137154, 0.0000379918, -525.3658473672, 1.0058113659, 46.8853043417, 34.3737139524, -0.0000057284, -20.7119794975, 56.5047941756, 56.9664327988, 0.1984982825, 0.1651837236, 0.0000000000, 0.0000000000, 0.0150685903, 0.0447492567, 0.0000467972, -36.7371894922, 0.9997886231, -20.7277370422, -15.2531740163, -20.7277370422, -15.2531740163, 56.9619322495, 56.9254743760, 0.1457547633, 0.1411345109, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000847890, 0.0000000000, 1.0050333348, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5047941756, 56.9254743760, 0.0000000000, 0.0000000000, 1.2113306832, -0.8287749321, 0.0000000000, 0.0000000000, 0.0000847890, 0.0000000000, 1.0050333348, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5047941756, 56.9254743760, 0.0000000000, 0.0000000000, 1.2113306832, -0.8287749321, -5.17089711e+00, -2.05994433e+00, -1.22609016e+00, 2.61962038e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4318598167
         384, 0.5122516372, 0.0269562884, 0.0000378957, -526.4860013482, 1.0058262710, 46.8850466251, 34.3819455504, -0.0000077469, -20.7156622948, 56.5052143978, 56.9520273208, 0.1984991952, 0.1651553151, 0.0000000000, 0.0000000000, 0.0138680493, 0.0433011911, 0.0000453012, -36.3900537980, 0.9998053270, -20.7330708600, -15.4974607452, -20.7330708600, -15.4974607452, 56.9474742117, 56.9136389479, 0.1457207212, 0.1412702130, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000831969, 0.0000000000, 1.0050682267, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5052143978, 56.9136389479, 0.0000000000, 0.0000000000, 1.2061886104, -0.8296950283, 0.0000000000, 0.0000000000, 0.0000831969, 0.0000000000, 1.0050682267, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5052143978, 56.9136389479, 0.0000000000, 0.0000000000, 1.2061886104, -0.8296950283, -5.18635283e+00, -2.06734188e+00, -1.24682250e+00, 2.44794288e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4361005000
         385, 0.5116877357, 0.0269047016, 0.0000378095, -527.6487569095, 1.0058415543, 46.8841930376, 34.3903863716, -0.0000097149, -20.7182911458, 56.5067863719, 56.9384654358, 0.1985020602, 0.1651297646, 0.0000000000, 0.0000000000, 0.0127206048, 0.0418335171, 0.0000437804, -35.9539785107, 0.9998213081, -20.7372862812, -15.7324354009, -20.7372862812, -15.7324354009, 56.9337720969, 56.9018158398, 0.1456875589, 0.1414023607, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000815899, 0.0000000000, 1.0051035390, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5067863719, 56.9018158398, 0.0000000000, 0.0000000000, 1.2010906073, -0.8305361984, 0.0000000000, 0.0000000000, 0.0000815899, 0.0000000000, 1.0051035390, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5067863719, 56.9018158398, 0.0000000000, 0.0000000000, 1.2010906073, -0.8305361984, -5.19893026e+00, -2.07481384e+00, -1.26809329e+00, 2.30187471e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4403542500
         386, 0.5110263199, 0.0268585937, 0.0000377326, -528.8737073268, 1.0058574598, 46.8827149650, 34.3989962710, -0.0000115581, -20.7198730795, 56.5095666365, 56.9258033200, 0.1985069704, 0.1651071224, 0.0000000000, 0.0000000000, 0.0116496419, 0.0403541612, 0.0000422434, -35.4113887407, 0.9998362334, -20.7403806071, -15.9580010718, -20.7403806071, -15.9580010718, 56.9208778475, 56.8899948296, 0.1456553760, 0.1415305514, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000799760, 0.0000000000, 1.0051397409, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5095666365, 56.8899948296, 0.0000000000, 0.0000000000, 1.1960600529, -0.8313030711, 0.0000000000, 0.0000000000, 0.0000799760, 0.0000000000, 1.0051397409, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5095666365, 56.8899948296, 0.0000000000, 0.0000000000, 1.1960600529, -0.8313030711, -5.20858477e+00, -2.08252899e+00, -1.28987212e+00, 2.18138082e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4441408667
         387, 0.5102529739, 0.0268175546, 0.0000376643, -530.1810791714, 1.0058742407, 46.8805905868, 34.4077335750, -0.0000132053, -20.7204197162, 56.5135986899, 56.9140947851, 0.1985139972, 0.1650874273, 0.0000000000, 0.0000000000, 0.0106786430, 0.0388707826, 0.0000406988, -34.7442848966, 0.9998497684, -20.7423559700, -16.1741007465, -20.7423559700, -16.1741007465, 56.9088424802, 56.8781751575, 0.1456242727, 0.1416544399, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000783631, 0.0000000000, 1.0051773211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5135986899, 56.8781751575, 0.0000000000, 0.0000000000, 1.1911183741, -0.8320007569, 0.0000000000, 0.0000000000, 0.0000783631, 0.0000000000, 1.0051773211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5135986899, 56.8781751575, 0.0000000000, 0.0000000000, 1.1911183741, -0.8320007569, -5.21525535e+00, -2.09067237e+00, -1.31212178e+00, 2.08723010e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4478497333
         388, 0.5093529975, 0.0267811298, 0.0000376041, -531.5914357438, 1.0058921549, 46.8778052943, 34.4165554822, -0.0000145907, -20.7199472562, 56.5189121649, 56.9033906117, 0.1985231881, 0.1650707060, 0.0000000000, 0.0000000000, 0.0098308699, 0.0373907362, 0.0000391547, -33.9345375284, 0.9998615812, -20.7432194125, -16.3807157021, -20.7432194125, -16.3807157021, 56.8977154256, 56.8663658034, 0.1455943489, 0.1417737416, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000767589, 0.0000000000, 1.0052167796, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5189121649, 56.8663658034, 0.0000000000, 0.0000000000, 1.1862850071, -0.8326348711, 0.0000000000, 0.0000000000, 0.0000767589, 0.0000000000, 1.0052167796, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5189121649, 56.8663658034, 0.0000000000, 0.0000000000, 1.1862850071, -0.8326348711, -5.21875189e+00, -2.09944626e+00, -1.33479749e+00, 2.02258400e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4516661500
         389, 0.5083115651, 0.0267488267, 0.0000375513, -533.1253808247, 1.0059114617, 46.8743519830, 34.4254185056, -0.0000156557, -20.7184764558, 56.5255222446, 56.8937378387, 0.1985345665, 0.1650569727, 0.0000000000, 0.0000000000, 0.0091290325, 0.0359210378, 0.0000376189, -32.9641905980, 0.9998713472, -20.7429829141, -16.5778640770, -20.7429829141, -16.5778640770, 56.8875438983, 56.8545856834, 0.1455657027, 0.1418882335, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000751702, 0.0000000000, 1.0052586211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5255222446, 56.8545856834, 0.0000000000, 0.0000000000, 1.1815773744, -0.8332115580, 0.0000000000, 0.0000000000, 0.0000751702, 0.0000000000, 1.0052586211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5255222446, 56.8545856834, 0.0000000000, 0.0000000000, 1.1815773744, -0.8332115580, -5.21867175e+00, -2.10907154e+00, -1.35784570e+00, 1.99426200e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4553123333
         390, 0.5071138830, 0.0267201210, 0.0000375050, -534.8032556653, 1.0059324180, 46.8702312155, 34.4342789283, -0.0000163508, -20.7160325756, 56.5334293246, 56.8851790595, 0.1985481309, 0.1650462281, 0.0000000000, 0.0000000000, 0.0085949518, 0.0344683545, 0.0000360988, -31.8157933874, 0.9998787529, -20.7416633961, -16.7655968438, -20.7416633961, -16.7655968438, 56.8783723712, 56.8428639192, 0.1455384302, 0.1419977551, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000736038, 0.0000000000, 1.0053033472, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5334293246, 56.8428639192, 0.0000000000, 0.0000000000, 1.1770109464, -0.8337375261, 0.0000000000, 0.0000000000, 0.0000736038, 0.0000000000, 1.0053033472, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5334293246, 56.8428639192, 0.0000000000, 0.0000000000, 1.1770109464, -0.8337375261, -5.21438713e+00, -2.11978981e+00, -1.38120331e+00, 2.01302171e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4589436833
         391, 0.5057453582, 0.0266944651, 0.0000374645, -536.6448145282, 1.0059552740, 46.8654512579, 34.4430932286, -0.0000166373, -20.7126452749, 56.5426189165, 56.8777518035, 0.1985638548, 0.1650384593, 0.0000000000, 0.0000000000, 0.0082492081, 0.0330390324, 0.0000346015, -30.4727876560, 0.9998835006, -20.7392828050, -16.9439903582, -20.7392828050, -16.9439903582, 56.8702421472, 56.8312402982, 0.1455126245, 0.1421022046, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000720659, 0.0000000000, 1.0053514477, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5426189165, 56.8312402982, 0.0000000000, 0.0000000000, 1.1725994127, -0.8342200835, 0.0000000000, 0.0000000000, 0.0000720659, 0.0000000000, 1.0053514477, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5426189165, 56.8312402982, 0.0000000000, 0.0000000000, 1.1725994127, -0.8342200835, -5.20513814e+00, -2.13186615e+00, -1.40479643e+00, 2.09210030e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4624743833
         392, 0.5041917852, 0.0266712971, 0.0000374289, -538.6688656139, 1.0059802691, 46.8600279910, 34.4518184342, -0.0000164879, -20.7083484282, 56.5530617909, 56.8714880747, 0.1985816869, 0.1650336398, 0.0000000000, 0.0000000000, 0.0081107586, 0.0316391530, 0.0000331337, -28.9199624067, 0.9998853129, -20.7358683756, -17.1131371070, -20.7358683756, -17.1131371070, 56.8631909050, 56.8197658683, 0.1454883755, 0.1422015354, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000705625, 0.0000000000, 1.0054033925, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5530617909, 56.8197658683, 0.0000000000, 0.0000000000, 1.1683549251, -0.8346671625, 0.0000000000, 0.0000000000, 0.0000705625, 0.0000000000, 1.0054033925, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5530617909, 56.8197658683, 0.0000000000, 0.0000000000, 1.1683549251, -0.8346671625, -5.19023433e+00, -2.14559226e+00, -1.42853884e+00, 2.24369157e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4661668500
         393, 0.5024395507, 0.0266500486, 0.0000373974, -540.8928829730, 1.0060076265, 46.8539847033, 34.4604124052, -0.0000158878, -20.7031798689, 56.5647143463, 56.8664140477, 0.1986015518, 0.1650317297, 0.0000000000, 0.0000000000, 0.0081965246, 0.0302745772, 0.0000317019, -27.1439296941, 0.9998839381, -20.7314530114, -17.2731394278, -20.7314530114, -17.2731394278, 56.8572520536, 56.8085033176, 0.1454657697, 0.1422957526, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000690993, 0.0000000000, 1.0054596209, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5647143463, 56.8085033176, 0.0000000000, 0.0000000000, 1.1642882861, -0.8350873036, 0.0000000000, 0.0000000000, 0.0000690993, 0.0000000000, 1.0054596209, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5647143463, 56.8085033176, 0.0000000000, 0.0000000000, 1.1642882861, -0.8350873036, -5.16931048e+00, -2.16128996e+00, -1.45233015e+00, 2.47427876e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4696424667
         394, 0.5004758383, 0.0266301511, 0.0000373691, -543.3326260017, 1.0060375489, 46.8473517723, 34.4688341019, -0.0000148350, -20.6971811076, 56.5775191937, 56.8625498139, 0.1986233511, 0.1650326763, 0.0000000000, 0.0000000000, 0.0085209882, 0.0289509274, 0.0000303124, -25.1335176139, 0.9998791549, -20.7260755014, -17.4241107738, -20.7260755014, -17.4241107738, 56.8524538886, 56.7975266737, 0.1454448887, 0.1423849133, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000676815, 0.0000000000, 1.0055205332, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5775191937, 56.7975266737, 0.0000000000, 0.0000000000, 1.1604089461, -0.8354895829, 0.0000000000, 0.0000000000, 0.0000676815, 0.0000000000, 1.0055205332, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5775191937, 56.7975266737, 0.0000000000, 0.0000000000, 1.1604089461, -0.8354895829, -5.14252672e+00, -2.17931429e+00, -1.47605451e+00, 2.78116960e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4732142833
         395, 0.4982888058, 0.0266110415, 0.0000373432, -546.0018182436, 1.0060702144, 46.8401662445, 34.4770439276, -0.0000133393, -20.6903970875, 56.5914059362, 56.8599090170, 0.1986469645, 0.1650364145, 0.0000000000, 0.0000000000, 0.0090958580, 0.0276734950, 0.0000289710, -22.8800011863, 0.9998707769, -20.7197802793, -17.5661840658, -20.7197802793, -17.5661840658, 56.8488187735, 56.7869201658, 0.1454258070, 0.1424691308, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000663142, 0.0000000000, 1.0055864825, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5914059362, 56.7869201658, 0.0000000000, 0.0000000000, 1.1567248007, -0.8358834953, 0.0000000000, 0.0000000000, 0.0000663142, 0.0000000000, 1.0055864825, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.5914059362, 56.7869201658, 0.0000000000, 0.0000000000, 1.1567248007, -0.8358834953, -5.11060915e+00, -2.20005556e+00, -1.49958087e+00, 3.15243731e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4770662667
         396, 0.4958677226, 0.0265921658, 0.0000373189, -548.9119113486, 1.0061057733, 46.8324713234, 34.4850041707, -0.0000114226, -20.6828760052, 56.6062921266, 56.8584983257, 0.1986722516, 0.1650428661, 0.0000000000, 0.0000000000, 0.0099298281, 0.0264471154, 0.0000276830, -20.3771965586, 0.9998586557, -20.7126167197, -17.6995216400, -20.7126167197, -17.6995216400, 56.8463625782, 56.7767765549, 0.1454085904, 0.1425485788, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000650019, 0.0000000000, 1.0056577696, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.6062921266, 56.7767765549, 0.0000000000, 0.0000000000, 1.1532419278, -0.8362788268, 0.0000000000, 0.0000000000, 0.0000650019, 0.0000000000, 1.0056577696, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 56.6062921266, 56.7767765549, 0.0000000000, 0.0000000000, 1.1532419278, -0.8362788268, -5.07471289e+00, -2.22393831e+00, -1.52276548e+00, 3.57023296e-01, 0.00000000e+00, 5.0000000000, 8.0000000000, 1.4806575167
