U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
17.03,-7.82445e-10,0,5.09986,1,0.7605,-2.2395,0,0.05,234
17.03,-7.87498e-10,0,5.09986,1,0.76375,-2.23625,0,0.05,235
17.03,-7.9255e-10,0,5.09986,1,0.767,-2.233,0,0.05,236
17.03,-7.97603e-10,0,5.09986,1,0.77025,-2.22975,0,0.05,237
17.03,-8.02655e-10,0,5.09986,1,0.7735,-2.2265,0,0.05,238
17.03,-8.07707e-10,0,5.09986,1,0.77675,-2.22325,0,0.05,239
17.03,-8.1276e-10,0,5.09986,1,0.78,-2.22,0,0.05,240
17.03,-8.17812e-10,0,5.09986,1,0.78325,-2.21675,0,0.05,241
17.03,-8.22864e-10,0,5.09986,1,0.7865,-2.2135,0,0.05,242
17.03,-8.27917e-10,0,5.09986,1,0.78975,-2.21025,0,0.05,243
17.03,-8.32969e-10,0,5.09986,1,0.793,-2.207,0,0.05,244
17.03,-8.38022e-10,0,5.09986,1,0.79625,-2.20375,0,0.05,245
17.03,-8.43074e-10,0,5.09986,1,0.7995,-2.2005,0,0.05,246
17.03,-8.48126e-10,0,5.09986,1,0.80275,-2.19725,0,0.05,247
17.03,-8.53178e-10,0,5.09986,1,0.806,-2.194,0,0.05,248
17.03,-8.58231e-10,0,5.09986,1,0.80925,-2.19075,0,0.05,249
17.03,-8.63283e-10,0,5.09986,1,0.8125,-2.1875,0,0.05,250
17.03,-8.68575e-10,0,5.09986,1,0.81575,-2.18425,0,0.05,251
17.03,-8.73868e-10,0,5.09986,1,0.819,-2.181,0,0.05,252
17.03,-8.7916e-10,0,5.09986,1,0.82225,-2.17775,0,0.05,253
17.03,-8.84452e-10,0,5.09986,1,0.8255,-2.1745,0,0.05,254
17.03,-8.89744e-10,0,5.09986,1,0.82875,-2.17125,0,0.05,255
17.03,-8.95037e-10,0,5.09986,1,0.832,-2.168,0,0.05,256
17.03,-9.00329e-10,0,5.09986,1,0.83525,-2.16475,0,0.05,257
17.03,-9.05621e-10,0,5.09986,1,0.8385,-2.1615,0,0.05,258
17.03,-9.10913e-10,0,5.09986,1,0.84175,-2.15825,0,0.05,259
17.03,-9.16206e-10,0,5.09986,1,0.845,-2.155,0,0.05,260
17.03,-9.21498e-10,0,5.09986,1,0.84825,-2.15175,0,0.05,261
17.03,-9.2679e-10,0,5.09986,1,0.8515,-2.1485,0,0.05,262
17.03,-9.32082e-10,0,5.09986,1,0.85475,-2.14525,0,0.05,263
17.03,-9.37375e-10,0,5.09986,1,0.858,-2.142,0,0.05,264
17.03,-9.42667e-10,0,5.09986,1,0.86125,-2.13875,0,0.05,265
17.03,-9.47959e-10,0,5.09986,1,0.8645,-2.1355,0,0.05,266
17.03,-9.53251e-10,0,5.09986,1,0.86775,-2.13225,0,0.05,267
17.03,-9.58544e-10,0,5.09986,1,0.871,-2.129,0,0.05,268
