U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
102.15,-3.59199e-08,0,-5108.91,1,1.57319,-1.427,0,0.0242,242
102.15,-3.55083e-08,0,-5108.91,1,1.57969,-1.4205,0,0.0243,243
102.15,-3.50967e-08,0,-5108.91,1,1.58619,-1.414,0,0.0244,244
102.15,-3.46851e-08,0,-5108.91,1,1.59269,-1.4075,0,0.0245,245
102.15,-3.42735e-08,0,-5108.91,1,1.59919,-1.401,0,0.0246,246
102.15,-3.37796e-08,0,-5108.91,1,1.60569,-1.3945,0,0.0247,247
102.15,-3.32707e-08,0,-5108.91,1,1.61219,-1.388,0,0.0248,248
102.15,-3.27618e-08,0,-5108.91,1,1.61869,-1.3815,0,0.0249,249
102.15,-3.22529e-08,0,-5108.91,1,1.62519,-1.375,0,0.025,250
102.15,-3.1744e-08,0,-5108.91,1,1.63169,-1.3685,0,0.0251,251
102.15,-3.12352e-08,0,-5108.91,1,1.63819,-1.362,0,0.0252,252
102.15,-3.07263e-08,0,-5108.91,1,1.64469,-1.3555,0,0.0253,253
102.15,-3.02016e-08,0,-5108.91,1,1.6512,-1.349,0,0.0254,254
102.15,-2.959e-08,0,-5108.91,1,1.6577,-1.3425,0,0.0255,255
102.15,-2.89785e-08,0,-5108.91,1,1.6642,-1.336,0,0.0256,256
102.15,-2.83669e-08,0,-5108.91,1,1.6707,-1.3295,0,0.0257,257
102.15,-2.77553e-08,0,-5108.91,1,1.6772,-1.323,0,0.0258,258
102.15,-2.71438e-08,0,-5108.91,1,1.6837,-1.3165,0,0.0259,259
102.15,-2.65322e-08,0,-5108.91,1,1.6902,-1.31,0,0.026,260
102.15,-2.59206e-08,0,-5108.91,1,1.6967,-1.3035,0,0.0261,261
102.15,-2.52589e-08,0,-5108.91,1,1.7032,-1.297,0,0.0262,262
102.15,-2.45385e-08,0,-5108.91,1,1.7097,-1.2905,0,0.0263,263
102.15,-2.38182e-08,0,-5108.91,1,1.7162,-1.284,0,0.0264,264
102.15,-2.30979e-08,0,-5108.91,1,1.7227,-1.2775,0,0.0265,265
102.15,-2.23776e-08,0,-5108.91,1,1.7292,-1.271,0,0.0266,266
102.15,-2.16572e-08,0,-5108.91,1,1.73571,-1.2645,0,0.0267,267
102.15,-2.09369e-08,0,-5108.91,1,1.74221,-1.258,0,0.0268,268
102.15,-2.02166e-08,0,-5108.92,1,1.74871,-1.2515,0,0.0269,269
102.15,-1.94071e-08,0,-5108.92,1,1.75521,-1.245,0,0.027,270
102.15,-1.85708e-08,0,-5108.92,1,1.76171,-1.2385,0,0.0271,271
102.15,-1.77346e-08,0,-5108.92,1,1.76821,-1.232,0,0.0272,272
102.15,-1.68983e-08,0,-5108.92,1,1.77471,-1.2255,0,0.0273,273
102.15,-1.60621e-08,0,-5108.92,1,1.78121,-1.219,0,0.0274,274
102.15,-1.52259e-08,0,-5108.92,1,1.78771,-1.2125,0,0.0275,275
102.15,-1.43896e-08,0,-5108.92,1,1.79421,-1.206,0,0.0276,276
102.15,-1.35438e-08,0,-5108.92,1,1.80071,-1.1995,0,0.0277,277
102.15,-1.25831e-08,0,-5108.92,1,1.80721,-1.193,0,0.0278,278
102.15,-1.16224e-08,0,-5108.92,1,1.81371,-1.1865,0,0.0279,279
102.15,-1.06616e-08,0,-5108.92,1,1.82022,-1.18,0,0.028,280
102.15,-9.7009e-09,0,-5108.92,1,1.82672,-1.1735,0,0.0281,281
102.15,-8.74018e-09,0,-5108.92,1,1.83322,-1.167,0,0.0282,282
102.15,-7.77945e-09,0,-5108.92,1,1.83972,-1.1605,0,0.0283,283
102.15,-6.81873e-09,0,-5108.92,1,1.84622,-1.154,0,0.0284,284
102.15,-5.80617e-09,0,-5108.92,1,1.85272,-1.1475,0,0.0285,285
102.15,-4.71069e-09,0,-5108.92,1,1.85922,-1.141,0,0.0286,286
102.15,-3.61521e-09,0,-5108.92,1,1.86572,-1.1345,0,0.0287,287
102.15,-2.51973e-09,0,-5108.92,1,1.87222,-1.128,0,0.0288,288
102.15,-1.42425e-09,0,-5108.92,1,1.87872,-1.1215,0,0.0289,289
102.15,-3.28769e-10,0,-5108.92,1,1.88522,-1.115,0,0.029,290
102.15,7.66711e-10,0,-5108.92,1,1.89172,-1.1085,0,0.0291,291
102.15,1.86219e-09,0,-5108.92,1,1.89822,-1.102,0,0.0292,292
102.15,3.05925e-09,0,-5108.92,1,1.90473,-1.0955,0,0.0293,293
102.15,4.30147e-09,0,-5108.92,1,1.91123,-1.089,0,0.0294,294
102.15,5.54368e-09,0,-5108.92,1,1.91773,-1.0825,0,0.0295,295
102.15,6.78589e-09,0,-5108.92,1,1.92423,-1.076,0,0.0296,296
102.15,8.0281e-09,0,-5108.92,1,1.93073,-1.0695,0,0.0297,297
102.15,9.27031e-09,0,-5108.92,1,1.93723,-1.063,0,0.0298,298
102.15,1.05125e-08,0,-5108.92,1,1.94373,-1.0565,0,0.0299,299
102.15,1.17547e-08,0,-5108.92,1,1.95023,-1.05,0,0.03,300
102.15,1.31574e-08,0,-5108.92,1,1.95673,-1.0435,0,0.0301,301
102.15,1.456e-08,0,-5108.92,1,1.96323,-1.037,0,0.0302,302
102.15,1.59626e-08,0,-5108.92,1,1.96973,-1.0305,0,0.0303,303
102.15,1.73652e-08,0,-5108.92,1,1.97623,-1.024,0,0.0304,304
102.15,1.87678e-08,0,-5108.92,1,1.98273,-1.0175,0,0.0305,305
102.15,2.01705e-08,0,-5108.92,1,1.98924,-1.011,0,0.0306,306
102.15,2.15731e-08,0,-5108.92,1,1.99574,-1.0045,0,0.0307,307
102.15,2.30298e-08,0,-5108.92,1,2.00224,-0.998,0,0.0308,308
102.15,2.46083e-08,0,-5108.92,1,2.00874,-0.9915,0,0.0309,309
102.15,2.61868e-08,0,-5108.92,1,2.01524,-0.985,0,0.031,310
102.15,2.77653e-08,0,-5108.92,1,2.02174,-0.9785,0,0.0311,311
102.15,2.93438e-08,0,-5108.92,1,2.02824,-0.972,0,0.0312,312
102.15,3.09223e-08,0,-5108.92,1,2.03474,-0.9655,0,0.0313,313
102.15,3.25007e-08,0,-5108.92,1,2.04124,-0.959,0,0.0314,314
102.15,3.40792e-08,0,-5108.92,1,2.04774,-0.9525,0,0.0315,315
102.15,3.57767e-08,0,-5108.92,1,2.05424,-0.946,0,0.0316,316
102.15,3.75487e-08,0,-5108.92,1,2.06074,-0.9395,0,0.0317,317
102.15,3.93205e-08,0,-5108.92,1,2.06724,-0.933,0,0.0318,318
102.15,4.10925e-08,0,-5108.92,1,2.07375,-0.9265,0,0.0319,319
102.15,4.28644e-08,0,-5108.92,1,2.08025,-0.92,0,0.032,320
102.15,4.46363e-08,0,-5108.92,1,2.08675,-0.9135,0,0.0321,321
102.15,4.64082e-08,0,-5108.92,1,2.09325,-0.907,0,0.0322,322
102.15,4.81801e-08,0,-5108.92,1,2.09975,-0.9005,0,0.0323,323
102.15,5.01495e-08,0,-5108.92,1,2.10625,-0.894,0,0.0324,324
102.15,5.21354e-08,0,-5108.92,1,2.11275,-0.8875,0,0.0325,325
