U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
17.03,-4.17615e-10,0,-216.423,1,0.95875,-2.04125,0,0.05,295
17.03,-4.18126e-10,0,-216.423,1,0.962,-2.038,0,0.05,296
17.03,-4.18637e-10,0,-216.423,1,0.96525,-2.03475,0,0.05,297
17.03,-4.19148e-10,0,-216.423,1,0.9685,-2.0315,0,0.05,298
17.03,-4.19658e-10,0,-216.423,1,0.97175,-2.02825,0,0.05,299
17.03,-4.20169e-10,0,-216.423,1,0.975,-2.025,0,0.05,300
17.03,-4.2068e-10,0,-216.423,1,0.97825,-2.02175,0,0.05,301
17.03,-4.21191e-10,0,-216.423,1,0.9815,-2.0185,0,0.05,302
17.03,-4.21701e-10,0,-216.423,1,0.98475,-2.01525,0,0.05,303
17.03,-4.22212e-10,0,-216.423,1,0.988,-2.012,0,0.05,304
17.03,-4.22723e-10,0,-216.423,1,0.99125,-2.00875,0,0.05,305
17.03,-4.23234e-10,0,-216.423,1,0.9945,-2.0055,0,0.05,306
17.03,-4.23745e-10,0,-216.423,1,0.99775,-2.00225,0,0.05,307
17.03,-4.24504e-10,0,-216.423,1,1.001,-1.999,0,0.05,308
17.03,-4.25821e-10,0,-216.423,1,1.00425,-1.99575,0,0.05,309
17.03,-4.27138e-10,0,-216.423,1,1.0075,-1.9925,0,0.05,310
17.03,-4.28455e-10,0,-216.423,1,1.01075,-1.98925,0,0.05,311
17.03,-4.29772e-10,0,-216.423,1,1.014,-1.986,0,0.05,312
17.03,-4.31089e-10,0,-216.423,1,1.01725,-1.98275,0,0.05,313
17.03,-4.32406e-10,0,-216.423,1,1.0205,-1.9795,0,0.05,314
17.03,-4.33723e-10,0,-216.423,1,1.02375,-1.97625,0,0.05,315
17.03,-4.3504e-10,0,-216.423,1,1.027,-1.973,0,0.05,316
17.03,-4.36357e-10,0,-216.423,1,1.03025,-1.96975,0,0.05,317
17.03,-4.37674e-10,0,-216.423,1,1.0335,-1.9665,0,0.05,318
17.03,-4.38991e-10,0,-216.423,1,1.03675,-1.96325,0,0.05,319
17.03,-4.40308e-10,0,-216.423,1,1.04,-1.96,0,0.05,320
17.03,-4.41625e-10,0,-216.423,1,1.04325,-1.95675,0,0.05,321
17.03,-4.42942e-10,0,-216.423,1,1.0465,-1.9535,0,0.05,322
17.03,-4.44259e-10,0,-216.423,1,1.04975,-1.95025,0,0.05,323
17.03,-4.46555e-10,0,-216.423,1,1.053,-1.947,0,0.05,324
17.03,-4.48932e-10,0,-216.423,1,1.05625,-1.94375,0,0.05,325
17.03,-4.5131e-10,0,-216.423,1,1.0595,-1.9405,0,0.05,326
17.03,-4.53687e-10,0,-216.423,1,1.06275,-1.93725,0,0.05,327
17.03,-4.56065e-10,0,-216.423,1,1.066,-1.934,0,0.05,328
17.03,-4.58442e-10,0,-216.423,1,1.06925,-1.93075,0,0.05,329
17.03,-4.6082e-10,0,-216.423,1,1.0725,-1.9275,0,0.05,330
17.03,-4.63197e-10,0,-216.423,1,1.07575,-1.92425,0,0.05,331
17.03,-4.65574e-10,0,-216.423,1,1.079,-1.921,0,0.05,332
17.03,-4.67952e-10,0,-216.423,1,1.08225,-1.91775,0,0.05,333
17.03,-4.70329e-10,0,-216.423,1,1.0855,-1.9145,0,0.05,334
17.03,-4.72707e-10,0,-216.423,1,1.08875,-1.91125,0,0.05,335
17.03,-4.75084e-10,0,-216.423,1,1.092,-1.908,0,0.05,336
17.03,-4.77462e-10,0,-216.423,1,1.09525,-1.90475,0,0.05,337
17.03,-4.79839e-10,0,-216.423,1,1.0985,-1.9015,0,0.05,338
